ID,ADDRESS,TYPE,BRANCH
4116,台中市沙鹿區鎮南路二段107號109號,統一超商股份有限公司,鎮權
4117,台中市西屯區寧夏路232號,統一超商股份有限公司,文華
4118,台中市北區五權路272.274.276號與太平路221號,統一超商股份有限公司,旭日
4119,台中市龍井區台灣大道五段3巷43號45號1樓,統一超商股份有限公司,東海
4120,台中市北區學士路163號165號,統一超商股份有限公司,學士
4121,台中市西屯區逢大路13號1樓,統一超商股份有限公司,逢大路
4122,台中市潭子區豐興路一段591、593、595號1樓,統一超商股份有限公司,潭興
4123,台中市大雅區昌平路四段286號,統一超商股份有限公司,雅神
4124,台中市北屯區崇德路三段608號,統一超商股份有限公司,豐樂
4125,台中市豐原區北陽路288號,統一超商股份有限公司,北陽
4126,台中市太平區大源二街1號1F,統一超商股份有限公司,鑫佳慶
4127,台中市南屯區永春東路96號,統一超商股份有限公司,興春
4128,台中市南區學府路70號70-1號72號1樓,統一超商股份有限公司,新學和
4129,台中市烏日區中山路三段180號,統一超商股份有限公司,僑隆興
4130,台中市西屯區工業區一路98-32號1樓,統一超商股份有限公司,工一
4131,台中市沙鹿區台灣大道七段812號1樓,統一超商股份有限公司,鹿鼎
4132,台中市北屯區中清路二段340號,統一超商股份有限公司,中清
4133,台中市北區天津路二段138之10號之11號,統一超商股份有限公司,文津
4134,台中市大里區工業二路100號,統一超商股份有限公司,修平
4135,台中市后里區后科南路88號1樓,統一超商股份有限公司,美晶
4136,台中市后里區后科路二段309號1樓,統一超商股份有限公司,美憶
4137,台中市大甲區蔣公路221號,統一超商股份有限公司,蔣公
4138,台中市北區中華路二段137號,統一超商股份有限公司,華太
4139,台中市北區賴厝里山西路一段48號,統一超商股份有限公司,昌鴻
4140,台中市大里區美群路60號,統一超商股份有限公司,美群
4141,台中市西屯區福林路31巷150號,統一超商股份有限公司,福林
4142,台中市清水區中華路429號,統一超商股份有限公司,海濱
4143,台中市西屯區工業區一路58之1號,統一超商股份有限公司,新中工
4144,台中市南屯區五權西路二段412號1樓,統一超商股份有限公司,澤康
4145,台中市大里區仁化里至善路188號,統一超商股份有限公司,大道
4146,台中市豐原區豐勢路二段979號1樓,統一超商股份有限公司,豐贊
4147,台中市北區健行路49號,統一超商股份有限公司,益華
4148,台中市北屯區崇德路二段450號1樓,統一超商股份有限公司,崇尚
4149,台中市北區民權路472號1樓466巷1.3號1樓,統一超商股份有限公司,美德
4150,台中市太平區永平路一段105號107號1樓,統一超商股份有限公司,新平
4151,台中市梧棲區臨港路三段70.72號,統一超商股份有限公司,關連
4152,台中市西屯區福聯里福順路898號900號,統一超商股份有限公司,聯順
4153,台中市南區南平路182號,統一超商股份有限公司,南美
4154,台中市中區自由路二段9號1樓,統一超商股份有限公司,市鑫
4155,台中市西屯區臺灣大道四段1727號,統一超商股份有限公司,東儷
4156,台中市北區進化北路297號,統一超商股份有限公司,永進
4157,台中市豐原區豐東路218號,統一超商股份有限公司,豐東
4158,台中市大里區中興路一段11-6、11-7號1樓及東南路1號1樓,統一超商股份有限公司,草湖
4159,台中市北區雙十路二段47號,統一超商股份有限公司,雙行
4160,台中市沙鹿區成功東街1號,統一超商股份有限公司,童醫
4161,台中市西屯區大墩路901號,統一超商股份有限公司,新墩
4162,台中市太平區新福里中山路四段112、112-1.112-2號1樓,統一超商股份有限公司,第一
4163,台中市沙鹿區台灣大道七段259號,統一超商股份有限公司,中棲
4164,台中市沙鹿區鎮南路二段293號,統一超商股份有限公司,靜宜
4165,台中市東區復興路四段4號台中路45號,統一超商股份有限公司,新立德
4166,台中市北區進化路583號,統一超商股份有限公司,育仁
4167,台中市南屯區大墩6街284號,統一超商股份有限公司,向心
4168,台中市大甲區中山路一段1085號,統一超商股份有限公司,順大
4169,台中市北屯區大連路二段283號,統一超商股份有限公司,昌大
4170,台中市南屯區黎明路二段193號,統一超商股份有限公司,向上
4171,台中市西區公館路136號138號,統一超商股份有限公司,大全
4172,台中市豐原區復興路75號信義街77號,統一超商股份有限公司,豐信
4173,台中市南區樹義里大慶街二段5-2號,統一超商股份有限公司,復慶
4174,台中市大甲區孟春里通天路168號,統一超商股份有限公司,日出
4175,台中市神岡區社口里8鄰中山路736號,統一超商股份有限公司,社口
4176,台中市龍井區中央路三段51號,統一超商股份有限公司,巨龍
4177,台中市烏日區中山路二段289號,統一超商股份有限公司,鼎好
4178,台中市北屯區昌平路二段45號之8及45號之9,統一超商股份有限公司,昌盛
4179,台中市太平區中平里精美路1號,統一超商股份有限公司,精美
4180,台中市北區北平路二段96號,統一超商股份有限公司,新北平
4181,台中市西區民生路155號一樓,統一超商股份有限公司,新五廊
4182,台中市后里區甲后路一段349、351號1樓,統一超商股份有限公司,后綜
4183,台中市北屯區東山路一段212號,統一超商股份有限公司,水景
4184,台中市東區樂業路259號,統一超商股份有限公司,樂業
4185,台中市大里區東興里10鄰大明路238號,統一超商股份有限公司,益民
4186,台中市西屯區大隆路56號1樓,統一超商股份有限公司,隆安
4187,台中市北區自強一街1號,統一超商股份有限公司,合作
4188,台中市后里區民生路226.228號1樓,統一超商股份有限公司,月眉
4189,台中市清水區北寧里董公街56號,統一超商股份有限公司,清中
4190,台中市大里區大峰路167號,統一超商股份有限公司,大峰
4191,台中市太平區宜昌路400號,統一超商股份有限公司,宜昌
4192,台中市豐原區鐮村路462號,統一超商股份有限公司,水豐
4193,台中市豐原區三民路93號1樓,統一超商股份有限公司,新豐民
4194,台中市神岡區五權路63號,統一超商股份有限公司,豐洲
4195,台中市豐原區豐南街145號,統一超商股份有限公司,新豐田
4196,台中市西區五權路2-12號2-13號1樓,統一超商股份有限公司,安龍
4197,台中市大里區大里路295號,統一超商股份有限公司,東里
4198,台中市南屯區向心南路928號930號,統一超商股份有限公司,海德堡
4199,台中市豐原區三豐路二段186、188號1樓,統一超商股份有限公司,豐后
4200,台中市北區太原路一段492號地下1層和忠明八街1號1樓,統一超商股份有限公司,忠太
4201,台中市豐原區水源路127-1號,統一超商股份有限公司,葫蘆墩
4202,台中市太平區德隆里工業路148號150號,統一超商股份有限公司,太隆
4203,台中市霧峰區中正路916號,統一超商股份有限公司,新霧峰
4204,台中市大里區立仁路142號,統一超商股份有限公司,立新
4205,台中市沙鹿區中清路六段259號,統一超商股份有限公司,清泉崗
4206,台中市沙鹿區中山路田尾巷3號4號5號,統一超商股份有限公司,丹聯
4207,台中市北區中清路一段569號,統一超商股份有限公司,雅昌
4208,台中市龍井區沙田路四段636號,統一超商股份有限公司,龍祥
4209,台中市大雅區中清路四段46號,統一超商股份有限公司,豐碩
4210,台中市南屯區大墩10街254號1樓,統一超商股份有限公司,墩陽
4211,台中市豐原區南陽路299之8號299之9號,統一超商股份有限公司,茂陽
4212,台中市潭子區頭張路二段2號,統一超商股份有限公司,榮晉
4213,台中市后里區三豐路三段887號1樓,統一超商股份有限公司,寶利旺
4214,台中市北區興進路60號,統一超商股份有限公司,嘟嘟
4215,台中市大里區仁化路460.462號,統一超商股份有限公司,新仁華
4216,台中市大肚區沙田路二段645號,統一超商股份有限公司,台紙
4217,台中市豐原區成功路195號.西勢路98號,統一超商股份有限公司,京泰
4218,台中市太平區中山路一段217號,統一超商股份有限公司,新勤益
4219,台中市太平區中政里中興路171.173號,統一超商股份有限公司,太平
4220,台中市西屯區西屯路三段148-30號,統一超商股份有限公司,福茂
4221,台中市后里區甲后路一段101號1樓,統一超商股份有限公司,后東
4222,台中市大雅區中山北路167號,統一超商股份有限公司,雙喜
4223,台中市西屯區漢成四街2號,統一超商股份有限公司,漢成
4224,台中市龍井區三德里中央路二段4號,統一超商股份有限公司,龍津
4225,台中市太平區光興路572號576號,統一超商股份有限公司,紅億
4226,台中市北屯區敦化路一段473號1樓,統一超商股份有限公司,敦煌
4227,台中市西區民生路517號,統一超商股份有限公司,華生
4228,台中市西屯區大墩路966號,統一超商股份有限公司,墩隆
4229,台中市豐原區中正路858號1樓,統一超商股份有限公司,京展
4230,台中市大雅區民生路三段523號,統一超商股份有限公司,上楓
4231,台中市大甲區日南里青年路130號,統一超商股份有限公司,日南
4232,台中市南屯區五權西路二段62號,統一超商股份有限公司,權興
4233,台中市梧棲區大智路二段385號,統一超商股份有限公司,詠德
4234,台中市梧棲區四維路73、75號,統一超商股份有限公司,大維
4235,台中市南屯區黎明路一段1033號,統一超商股份有限公司,萬文
4236,台中市太平區樹孝路338號,統一超商股份有限公司,全利
4237,台中市大雅區中清路三段721號,統一超商股份有限公司,百達
4238,台中市梧棲區台灣大道九段301號1樓,統一超商股份有限公司,台中港
4239,台中市北屯區雷中街95號,統一超商股份有限公司,逢運
4240,台中市南區興大路338號340號,統一超商股份有限公司,頂橋
4241,台中市北區三民路三段116號,統一超商股份有限公司,新育才
4242,台中市潭子區大豐路三段188號190號,統一超商股份有限公司,矽品
4243,台中市西區模範街34巷1號,統一超商股份有限公司,模範
4244,台中市南區文心南路883、885號1樓,統一超商股份有限公司,福田
4245,台中市東區進化路170號1樓,統一超商股份有限公司,福明
4246,台中市北屯區橫坑巷28-1號,統一超商股份有限公司,大坑
4247,台中市南屯區大業路177號,統一超商股份有限公司,鄉林
4248,台中市太平區大興路151號151-1號,統一超商股份有限公司,新大億
4249,台中市清水區新興路238號文昌街12-1號,統一超商股份有限公司,昌興
4250,台中市豐原區東勢里中興路57號,統一超商股份有限公司,新豐興
4251,台中市沙鹿區北勢東路617號619號,統一超商股份有限公司,頂尖
4252,台中市東區東光園路142號,統一超商股份有限公司,光園
4253,台中市石岡區明德路118號,統一超商股份有限公司,新石岡
4254,台中市潭子區祥和路169號171號,統一超商股份有限公司,栗林
4255,台中市北屯區松竹路三段125號,統一超商股份有限公司,松東
4256,台中市南屯區東興路二段98號1樓,統一超商股份有限公司,新墩興
4257,台中市清水區海濱里臨港路五段828、830號1樓,統一超商股份有限公司,巧竹
4258,台中市清水區高美路190號1樓,統一超商股份有限公司,高美祿
4259,台中市大里區東榮路282號,統一超商股份有限公司,東富
4260,台中市西區健行路1046、1046-1、1046-2號1樓,統一超商股份有限公司,金典
4261,台中市沙鹿區光華路502號506號,統一超商股份有限公司,祐瑄
4262,台中市北區金龍里三民路三段289號,統一超商股份有限公司,新民高
4263,台中市北區金龍里三民路三段289號,統一超商股份有限公司,新民國
4264,台中市潭子區大豐路三段123號,統一超商股份有限公司,潭慶
4265,台中市潭子區崇德路五段489號,統一超商股份有限公司,潭德
4266,台中市大雅區雅潭路四段81號,統一超商股份有限公司,雅興
4267,台中市西屯區國安一路208巷1號,統一超商股份有限公司,國安國
4268,台中市西屯區台灣大道四段1727號1樓,統一超商股份有限公司,校友會
4269,台中市豐原區水源路695號,統一超商股份有限公司,直興
4270,台中市潭子區潭興路三段51號,統一超商股份有限公司,潭寶
4271,台中市梧棲區大智路1017號,統一超商股份有限公司,詠珊
4272,台中市北區漢口路五段60號62號66號1樓,統一超商股份有限公司,漢華
4273,台中市神岡區中正路100號,統一超商股份有限公司,神寶
4274,台中市南屯區文心南路100號,統一超商股份有限公司,豐春
4275,台中市大里區大明路457號,統一超商股份有限公司,永隆
4276,台中市神岡區民生路48之7號8號9號,統一超商股份有限公司,承軒
4277,台中市后里區福美路17號,統一超商股份有限公司,福豐
4278,台中市北屯區松安里崇德六路一段47號,統一超商股份有限公司,松強
4279,台中市梧棲區永興路一段112號,統一超商股份有限公司,弘新
4280,台中市南區三民西路377號西川一路1號,統一超商股份有限公司,雅典
4281,台中市北屯區四民里四平路563號,統一超商股份有限公司,丰瑞
4282,台中市后里區三豐路三段415.417號,統一超商股份有限公司,后寶
4283,台中市沙鹿區沙田路115號,統一超商股份有限公司,沙鹿光
4284,台中市西屯區河南路二段14號,統一超商股份有限公司,安河
4285,台中市豐原區南陽路480號,統一超商股份有限公司,萳陽
4286,台中市大甲區大安港路118號,統一超商股份有限公司,大安港
4287,台中市潭子區崇德路四段250之1號,統一超商股份有限公司,潭豐
4288,台中市北區文莊里日興街180號1樓,統一超商股份有限公司,光大國
4289,台中市大雅區神林路一段300號302號,統一超商股份有限公司,綠點
4290,台中市南屯區永春南路136號138號,統一超商股份有限公司,新春社
4291,台中市清水區中央北路1號,統一超商股份有限公司,菁埔
4292,台中市豐原區豐原大道七段488號,統一超商股份有限公司,東洲
4293,台中市豐原區水源路307號,統一超商股份有限公司,豐原道
4294,台中市后里區三豐路五段551號1樓,統一超商股份有限公司,彩豐
4295,台中市大里區文心南路1252號,統一超商股份有限公司,樹王
4296,台中市新社區協中街169之1號,統一超商股份有限公司,薰衣草
4297,台中市沙鹿區北勢里鎮南路二段368號,統一超商股份有限公司,鎮欣
4298,台中市北區三民路三段258號,統一超商股份有限公司,錦中
4299,台中市西屯區福星路330號,統一超商股份有限公司,逢盛
4300,台中市東區自由路三段226號及進德路77號,統一超商股份有限公司,進德
4301,台中市南屯區南屯路二段210、212號1樓,統一超商股份有限公司,墩南
4302,台中市神岡區豐洲路469號1樓,統一超商股份有限公司,奇晉
4303,台中市西屯區市政路596號,統一超商股份有限公司,潮洋
4304,台中市西區後龍里中山路493號1樓、五權路119號1樓,統一超商股份有限公司,台麗
4305,台中市大雅區神林南路144號,統一超商股份有限公司,神林
4306,台中市清水區中華路330號、鰲峰路173-3號,統一超商股份有限公司,清峰
4307,台中市南屯區嶺東路806號,統一超商股份有限公司,文嶺
4308,台中市北屯區軍功路二段183號1樓,統一超商股份有限公司,松潭
4309,台中市北屯區太原路三段1505號,統一超商股份有限公司,中台禾
4310,台中市新社區東山街88-29號30號,統一超商股份有限公司,永源村
4311,台中市后里區民生路1號,統一超商股份有限公司,后冠
4312,台中市西屯區上石路201號,統一超商股份有限公司,宸騰
4313,台中市霧峰區樹仁路161-1及161-2號,統一超商股份有限公司,育成
4314,台中市西屯區逢甲路247號,統一超商股份有限公司,逢喜
4315,台中市烏日區信義街162號1樓,統一超商股份有限公司,新光德
4316,台中市潭子區豐栗路9號,統一超商股份有限公司,甜園
4317,台中市霧峰區中正路473號475號,統一超商股份有限公司,新亞大
4318,台中市烏日區中山路三段1007號,統一超商股份有限公司,榮泉
4319,台中市霧峰區柳豐路500號,統一超商股份有限公司,亞洲一
4320,台中市大雅區雅潭路四段491號,統一超商股份有限公司,雅勝
4321,台中市大甲區日南里黎明路3之21號1樓,統一超商股份有限公司,永在
4322,台中市龍井區沙田路六段323號,統一超商股份有限公司,鑫井源
4323,台中市東區自由路四段339號,統一超商股份有限公司,東英
4324,台中市大里區中興路一段292之11及292之12號,統一超商股份有限公司,中湖
4325,台中市潭子區東寶里大豐路二段1號1樓,統一超商股份有限公司,潭春
4326,台中市中區中華里中華路一段75號77號及民族路218號,統一超商股份有限公司,鑫華新
4327,台中市大里區國中路276號,統一超商股份有限公司,大衛
4328,台中市神岡區大洲路299之1號,統一超商股份有限公司,大洲
4329,台中市西屯區協和里工業區三十八路30號1樓,統一超商股份有限公司,鑫工和
4330,台中市沙鹿區北勢東路330號,統一超商股份有限公司,鹿維
4331,台中市東區東門里東門路140號,統一超商股份有限公司,東泓
4332,台中市大甲區育英路283號,統一超商股份有限公司,鈺英
4333,台中市沙鹿區向上路七段132號,統一超商股份有限公司,保屏
4334,台中市大甲區信義路193號,統一超商股份有限公司,新政
4335,台中市神岡區北庄里中山路1320-3號,統一超商股份有限公司,新北庄
4336,台中市東區新庄里大智路49號,統一超商股份有限公司,新平智
4337,台中市豐原區中山路143-2號1樓,統一超商股份有限公司,新豐寶
4338,台中市龍井區新興路18號1樓,統一超商股份有限公司,龍新
4339,台中市西屯區長安路二段125號,統一超商股份有限公司,大鵬
4340,台中市東區建成路668號,統一超商股份有限公司,建智
4341,台中市西屯區寧夏路105號,統一超商股份有限公司,寧夏
4342,台中市西屯區青海路二段262號,統一超商股份有限公司,逢仁
4343,台中市清水區鰲峰路22號,統一超商股份有限公司,鰲峰
4344,台中市龍井區台灣大道五段232號236號1樓,統一超商股份有限公司,新庄
4345,台中市北區德化街660號,統一超商股份有限公司,新德化
4346,台中市大里區立德里甲堤南路71號,統一超商股份有限公司,新堤
4347,台中市南屯區溝墘里大墩十一街330號1樓,統一超商股份有限公司,墩正
4348,台中市清水區民和路二段195號,統一超商股份有限公司,億承
4349,台中市大肚區社腳里沙田路一段916號,統一超商股份有限公司,豐肚
4350,台中市后里區甲后路二段363號,統一超商股份有限公司,后糖
4351,台中市豐原區豐勢路二段680號一樓,統一超商股份有限公司,豐尚
4352,台中市南區樹德里大慶街二段36號,統一超商股份有限公司,慶樹
4353,台中市豐原區南陽路127號1樓,統一超商股份有限公司,新豐喜
4354,台中市和平區東關路一段135-2號1樓,統一超商股份有限公司,欣谷關
4355,台中市神岡區神清路260號262號264號266號268號及福成路56-1號,統一超商股份有限公司,鑫和睦
4356,台中市龍井區遠東街3號,統一超商股份有限公司,東風
4357,台中市北屯區四平路218號,統一超商股份有限公司,松豪
4358,台中市東勢區第五橫街28號及三民街165號,統一超商股份有限公司,欣東雲
4359,台中市北屯區東山路二段77之8、77之9、77之10號1樓,統一超商股份有限公司,天星
4360,台中市北區北平路二段141號1樓,統一超商股份有限公司,東義
4361,台中市中區公園路13號,統一超商股份有限公司,聯華
4362,台中市南區工學路108號,統一超商股份有限公司,長億
4363,台中市北屯區青島路三段155號1樓,統一超商股份有限公司,青河
4364,台中市豐原區三豐路一段155.157.159號1樓,統一超商股份有限公司,豐勇
4365,台中市梧棲區安仁里文化路二段2鄰55號1樓,統一超商股份有限公司,港區
4366,台中市烏日區中山路一段497號(蠡海大樓),統一超商股份有限公司,明道一
4367,台中市西屯區永福路40巷5號7號1樓,統一超商股份有限公司,俊國
4368,台中市龍井區台灣大道五段3巷62弄21號1樓,統一超商股份有限公司,學園
4369,台中市北屯區天津路四段68號1樓,統一超商股份有限公司,熱天
4370,台中市北屯區中清路二段776號778號,統一超商股份有限公司,新象
4371,台中市南屯區黎明路一段142號,統一超商股份有限公司,精田
4372,台中市太平區建興路47號,統一超商股份有限公司,功興
4373,台中市西屯區甘肅路一段196號及198號1樓,統一超商股份有限公司,豐慶
4374,台中市北區學士路67號69號1樓,統一超商股份有限公司,婷婷
4375,台中市太平區太平一街220號,統一超商股份有限公司,精中
4376,台中市北屯區中清路二段567號一樓,統一超商股份有限公司,萬寶
4377,台中市南屯區豐樂里永春東路860號,統一超商股份有限公司,新豐功
4378,彰化縣二林鎮北平里仁愛路11鄰425號,統一超商股份有限公司,儒林
4379,彰化縣員林市黎明里12鄰南昌路70號72號1樓,統一超商股份有限公司,員昌
4380,彰化縣員林市忠孝里4鄰員東路二段417號,統一超商股份有限公司,員林
4381,彰化縣彰化市延平里大埔路405號,統一超商股份有限公司,大陽
4382,彰化縣鹿港鎮頂草路一段61號,統一超商股份有限公司,頂番
4383,彰化縣芳苑鄉王功村3鄰芳漢路王功段544號1樓,統一超商股份有限公司,王功
4384,彰化縣福興鄉員鹿路二段196號198號1樓,統一超商股份有限公司,金福興
4385,彰化縣花壇鄉中山路二段649號651號,統一超商股份有限公司,口庄
4386,彰化縣溪湖鎮西環路373號,統一超商股份有限公司,新安可
4387,彰化縣二林鎮斗苑路四段720號,統一超商股份有限公司,源益
4388,彰化縣伸港鄉新港路425號,統一超商股份有限公司,伸濱
4389,彰化縣彰化市安平街58號1樓,統一超商股份有限公司,彰泰
4390,彰化縣員林市萬年里員水路二段19鄰433號,統一超商股份有限公司,員農
4391,彰化縣彰化市彰馬路246號之5,統一超商股份有限公司,彰馬
4392,彰化縣芳苑鄉後寮村斗苑路頂後段7號,統一超商股份有限公司,芳苑
4393,彰化縣彰化市復興里進德路11號13號1樓,統一超商股份有限公司,彰工
4394,彰化縣福興鄉同安村員鹿路一段439號,統一超商股份有限公司,福環
4395,彰化縣和美鎮山犁里道周路6鄰279號1樓,統一超商股份有限公司,和峰
4396,彰化縣社頭鄉員集路一段臨351號,統一超商股份有限公司,社集
4397,彰化縣永靖鄉港西村中山路一段842號,統一超商股份有限公司,湳港
4398,彰化縣埔心鄉員鹿路二段248.250號1樓,統一超商股份有限公司,員埔
4399,彰化縣員林市三和里大同路一段8鄰238號,統一超商股份有限公司,員東
4400,彰化縣彰化市卦山里公園路一段335號,統一超商股份有限公司,新桃源
4401,彰化縣和美鎮鎮平里彰草路二段臨448號,統一超商股份有限公司,和輝
4402,彰化縣員林市山腳路一段386號,統一超商股份有限公司,員慶
4403,彰化縣溪湖鎮西寮里員鹿路四段7號1樓,統一超商股份有限公司,湖貴
4404,彰化縣二林鎮華崙里二溪路七段195號197號1樓,統一超商股份有限公司,挖子
4405,彰化縣福興鄉番婆村彰鹿路六段547號1樓,統一超商股份有限公司,日新
4406,彰化縣和美鎮和頭路189號1樓,統一超商股份有限公司,和美
4407,彰化縣花壇鄉中正路130號1樓,統一超商股份有限公司,長沙
4408,彰化縣彰化市金馬路一段358號1樓,統一超商股份有限公司,締寶
4409,彰化縣花壇鄉彰員路一段臨551號,統一超商股份有限公司,三春
4410,彰化縣彰化市忠孝里辭修路292號,統一超商股份有限公司,彰辭
4411,彰化縣彰化市五權里自強南路80-11號1樓,統一超商股份有限公司,彰強
4412,彰化縣伸港鄉新港村中興路一段355號,統一超商股份有限公司,巨航
4413,彰化縣彰化市大竹里彰南路二段181號,統一超商股份有限公司,大竹
4414,彰化縣伸港鄉七嘉村中華路519號,統一超商股份有限公司,伸東
4415,彰化縣彰化市中華西路212號,統一超商股份有限公司,得利
4416,彰化縣鹿港鎮復興路289號291號293號,統一超商股份有限公司,鹿鑫
4417,彰化縣彰化市介壽北路82號,統一超商股份有限公司,彰寶
4418,彰化縣北斗鎮中正路57號1樓,統一超商股份有限公司,斗金
4419,彰化縣秀水鄉番花路臨558之7號,統一超商股份有限公司,秀發
4420,彰化縣員林市永昌街86號1樓,統一超商股份有限公司,豐昌
4421,彰化縣彰化市中山路一段546號1樓,統一超商股份有限公司,秀傳
4422,彰化縣彰化市彰水路177號,統一超商股份有限公司,成發
4423,彰化縣埤頭鄉斗苑東路588號,統一超商股份有限公司,斗苑
4424,彰化縣北斗鎮光復路208號,統一超商股份有限公司,光政
4425,彰化縣永靖鄉永坡路2號,統一超商股份有限公司,永靖
4426,彰化縣福興鄉中正路224號,統一超商股份有限公司,鹿東
4427,彰化縣彰化市民族路341號343號1樓,統一超商股份有限公司,曉陽
4428,彰化縣埔心鄉員鹿路一段145號,統一超商股份有限公司,埔新
4429,彰化縣彰化市長樂里中正路二段41號1樓,統一超商股份有限公司,彰化
4430,彰化縣溪湖鎮二溪路一段369號,統一超商股份有限公司,二溪
4431,彰化縣彰化市中正路一段75號1樓,統一超商股份有限公司,彰陽
4432,彰化縣員林市育英路131號,統一超商股份有限公司,員勝
4433,彰化縣芬園鄉茄荖村芬草路一段607號,統一超商股份有限公司,芬草
4434,彰化縣彰化市彰南路一段466號、福東街2號,統一超商股份有限公司,福山
4435,彰化縣溪州鄉中山路四段627號,統一超商股份有限公司,明道站
4436,彰化縣田中鎮碧峰里中南路二段562號564號566號1樓,統一超商股份有限公司,內安
4437,彰化縣大村鄉山腳路92之8號1樓,統一超商股份有限公司,村東
4438,彰化縣鹿港鎮鹿和路一段271、273、275號,統一超商股份有限公司,鹿和
4439,彰化縣鹿港鎮中山路257號,統一超商股份有限公司,鹿港
4440,彰化縣芬園鄉彰南路四段172號及光復路6號,統一超商股份有限公司,芬園
4441,彰化縣溪湖鎮大溪路二段140號,統一超商股份有限公司,向福
4442,彰化縣和美鎮彰新路五段臨396號,統一超商股份有限公司,和新
4443,彰化縣鹿港鎮鹿東路150號1+2樓,統一超商股份有限公司,桂花
4444,彰化縣和美鎮鹿和路六段臨22號,統一超商股份有限公司,和美仁
4445,彰化縣田尾鄉光復路二段752號,統一超商股份有限公司,田尾
4446,彰化縣和美鎮竹營里美寮路二段390號,統一超商股份有限公司,和全
4447,彰化縣彰化市中央路232號234號,統一超商股份有限公司,崙北
4448,彰化縣社頭鄉湳雅村山腳路三段525號,統一超商股份有限公司,社腳
4449,彰化縣大城鄉東城村北平路76號,統一超商股份有限公司,明城
4450,彰化縣二林鎮大成路一段236號,統一超商股份有限公司,欣二林
4451,彰化縣秀水鄉番花路101號,統一超商股份有限公司,秀鑫
4452,彰化縣埤頭鄉斗苑西路406號,統一超商股份有限公司,合興
4453,彰化縣永靖鄉永北村西門路142號1樓,統一超商股份有限公司,永冠
4454,彰化縣溪湖鎮員鹿路一段403號,統一超商股份有限公司,溪東
4455,彰化縣彰化市太平街89號,統一超商股份有限公司,新彰成
4456,彰化縣大村鄉大智路一段197號,統一超商股份有限公司,智慶
4457,彰化縣員林市員大路一段374號,統一超商股份有限公司,員大
4458,彰化縣溪湖鎮彰水路二段臨555號,統一超商股份有限公司,彰溪
4459,彰化縣埔心鄉員林大道七段22號,統一超商股份有限公司,員全
4460,彰化縣員林市大同路二段2號,統一超商股份有限公司,真愛
4461,彰化縣社頭鄉員集路二段279號,統一超商股份有限公司,新社頭
4462,彰化縣彰化市光南里中興路109號,統一超商股份有限公司,新龍邸
4463,彰化縣員林市南東里山腳路四段1號3號,統一超商股份有限公司,金東山
4464,彰化縣和美鎮彰美路三段385號387號,統一超商股份有限公司,彰美
4465,彰化縣花壇鄉文德村彰員路二段臨1138號,統一超商股份有限公司,本鈿
4466,彰化縣埔鹽鄉大有村員鹿路三段臨139號之9,統一超商股份有限公司,樂有
4467,彰化縣和美鎮中圍里彰新路三段臨368號,統一超商股份有限公司,糖友
4468,彰化縣彰化市彰興路一段臨528號,統一超商股份有限公司,彰欣
4469,彰化縣彰化市建國東路258號,統一超商股份有限公司,彰北
4470,彰化縣和美鎮彰新路六段臨566號,統一超商股份有限公司,和冠
4471,彰化縣鹿港鎮頭崙里7鄰頂草路二段135號,統一超商股份有限公司,頂王
4472,彰化縣花壇鄉長春村彰員路一段280號,統一超商股份有限公司,花海
4473,彰化縣彰化市延平路536號,統一超商股份有限公司,金旺
4474,彰化縣福興鄉沿海路三段286號,統一超商股份有限公司,管興
4475,彰化縣線西鄉沿海路一段849巷10號,統一超商股份有限公司,禾順
4476,彰化縣彰化市一德南路2號、彰南路三段400號,統一超商股份有限公司,兆福
4477,彰化縣埔心鄉員埔路1192號,統一超商股份有限公司,七六埔
4478,彰化縣埔心鄉中正路一段137號139號1樓,統一超商股份有限公司,埔成
4479,彰化縣大村鄉中山路一段86號,統一超商股份有限公司,品客
4480,彰化縣和美鎮和港路552號1樓,統一超商股份有限公司,和港
4481,彰化縣員林市三民街20號,統一超商股份有限公司,新員民
4482,彰化縣彰化市崙美路246號,統一超商股份有限公司,兆溢
4483,彰化縣彰化市辭修路508號,統一超商股份有限公司,辭修
4484,彰化縣埤頭鄉崙腳村4鄰彰水路二段946號,統一超商股份有限公司,興工
4485,彰化縣社頭鄉松竹村3鄰社石路937號,統一超商股份有限公司,舊舍
4486,彰化縣北斗鎮中華路91.93號,統一超商股份有限公司,北圓
4487,彰化縣二水鄉員集路4段6.8.10號,統一超商股份有限公司,二水
4488,彰化縣鹿港鎮鹿和路四段347號,統一超商股份有限公司,鳴人
4489,彰化縣鹿港鎮彰濱五路二段臨406、臨408、臨410號,統一超商股份有限公司,鹿濱
4490,彰化縣北斗鎮七星里13鄰五權路臨176號,統一超商股份有限公司,佳嘉
4491,彰化縣埤頭鄉斗苑東路731號,統一超商股份有限公司,興鳳
4492,彰化縣彰化市竹巷里彰南路四段臨421號,統一超商股份有限公司,彰南
4493,彰化縣彰化市民族路494.496號,統一超商股份有限公司,薪永樂
4494,彰化縣和美鎮彰美路二段臨236號,統一超商股份有限公司,諺東
4495,彰化縣二水鄉員集路三段488號,統一超商股份有限公司,二八水
4496,彰化縣溪州鄉中央路三段263號.265號.267號,統一超商股份有限公司,花博
4497,彰化縣彰化市延平里埔陽街280號,統一超商股份有限公司,建寶莊
4498,彰化縣鹿港鎮彰濱五路二段76號,統一超商股份有限公司,風車
