ID,TITLE,URL,DATE,URL_STATUS
2821,Shope蝦皮購物,www.shopeeshoppingweb.com,2022/10/09,3
2822,Shope蝦皮購物,www.shopeestore.online,2022/10/31,3
2823,Shope蝦皮購物,www.shopeetw.store,2022/10/02,3
2824,Shope蝦皮購物,www.shopeetw.store,2022/09/25,3
2825,Shope蝦皮購物,www.shopeevex.com,2023/01/03,3
2826,Shope蝦皮購物,www.shopeevip4.com,2023/03/07,3
2827,Shope蝦皮購物,www.shopeevip8.com,2023/03/21,3
2828,Shope蝦皮購物,www.shopeez.cn,2022/07/31,3
2829,Shope蝦皮購物,www.shopeez.cn,2022/07/03,3
2830,Shope蝦皮購物,www.shopmerchantexclusive.com,2023/03/28,3
2831,Shope蝦皮購物,www.shoppevip17.com,2022/11/20,3
2832,Shope蝦皮購物,www.shoppevip4.com,2023/01/10,3
2833,Shope蝦皮購物,www.shoppevip5.com,2022/11/13,3
2834,Shope蝦皮購物,www.shoppevip5.com,2022/11/06,3
2835,Shope蝦皮購物,www.spoewame.com,2022/12/04,3
2836,Shope蝦皮購物,www.spoewame.com,2022/11/27,3
2837,Shope蝦皮購物,www.twshopee.top,2022/09/11,3
2838,Shope蝦皮購物,www.twshopee.top,2022/08/28,3
2839,Shope蝦皮購物,www.twshopeee.com,2022/10/16,3
2840,Shope蝦皮購物,www.twshopeee.com,2022/09/18,3
2841,Shopfaa,www.shopfaa.com,2022/12/18,3
2842,Shopfaa,www.shopfaa.com,2022/12/11,3
2843,Shopfaa,www.shopgool.com,2022/12/25,3
2844,Shop購物網,11.shopvvv.com,2023/02/21,3
2845,Shop購物網,12.shopsyx.com,2023/03/07,3
2846,Shop購物網,tw1.shopsyx.com,2023/02/28,3
2847,Shop購物網,tw1.yxshop99.com,2023/01/03,3
2848,Shop購物網,tw11.shopsyx.com,2023/03/14,3
2849,Shop購物網,tw2.yxshop99.com,2022/12/25,3
2850,Shop購物網,tw8.shopsyx.com,2023/03/21,3
2851,Shop購物網,tw8.shopzkk.com,2023/03/28,3
2852,Sich Capital,sichcapitalpf.com,2022/01/02,3
2853,Sich Capital,sichcapitalua.com,2022/02/13,3
2854,SilverEdgeJewelry,vernasijewelry.com,2023/03/28,3
2855,SimilarWeb,acclaim.twsiw.com,2022/12/04,3
2856,SimilarWeb,acclaim.twsiw.com,2022/11/20,3
2857,SimilarWeb,belong.swebtw.com,2022/10/31,3
2858,SinoPac,sinosecurities.com.tw,2023/03/07,3
2859,SinoPac,www.sinopapatws.com,2022/09/18,3
2860,SinoPac,www.sinopaptw.com,2022/08/21,3
2861,Sinopac,sinosecurities.com.tw,2023/02/28,3
2862,Solution founder,aaa.solutfoundy.com,2023/03/28,3
2863,Sophie capital,ok-scft.com,2022/10/16,3
2864,Sophie capital,tha-sc.com,2022/10/20,3
2865,Sophie capital,user.sophiecap.tw,2022/09/25,3
2866,Sophie capital,www.sophietrading.com,2022/10/02,3
2867,Sos薪貸,www.loan-tw.org,2022/04/24,3
2868,Speedstar,www.speedstar.site,2023/01/17,3
2869,Speedstar,www.speedstar.site,2023/01/10,3
2870,Speedstar,www.speedstar.site,2022/11/13,3
2871,Speedwind,speedwindltd.com,2022/12/25,3
2872,Speedwind,www.forexspwind.com,2023/04/03,3
2873,Speedwind,www.forexspwind.com,2023/03/14,3
2874,Speedwind,www.forexspwind.com,2023/03/07,3
2875,Speedwind,www.gospeedwind.com,2023/03/28,3
2876,Speedwind,www.speedfxwin.com,2023/01/10,3
2877,Speedwind,www.tradingspfx.com,2023/02/21,3
2878,Speedwind,www.winspeedforex.com,2023/01/31,3
2879,Spex.One,spex.qxanys.com,2022/01/23,3
2880,Spex.One,www.downloadbc1.com/spex,2022/03/20,3
2881,Spex.One,www.downloadbc1.com/spex,2022/02/06,3
2882,Spmax,spmax.bxanys.com,2022/02/20,3
2883,Spmax,spmax.txanys.com,2022/01/23,3
2884,Spmax,www.lxdownload.com/spmax,2022/02/06,3
2885,Spmax,www.lxdownload.com/spmax,2022/01/16,3
2886,Spread-Co,avatrade.financesnew.org,2022/05/08,3
2887,Spread-Co,davinci.financesnew.xyz,2022/04/03,3
2888,Spread-Co,davinci.financesnew.xyz,2022/03/13,3
2889,Spread-Co,davincie.financesnew.xyz,2022/03/27,3
2890,Spread-Co,excalibur.financesnew.xyz,2022/05/22,3
2891,Spread-Co,fuhuimkt.financesnew.online,2022/06/05,3
2892,Spread-Co,phantasm.financesnew.online,2022/06/19,3
2893,Spread-Co,phantasm.financesnew.online,2022/06/12,3
2894,Spread-Co,yongtain.financesnew.xyz,2022/04/24,3
2895,Starfish,www.starfishs.vip,2022/01/09,3
2896,Starlux,a001.starlux.beauty,2022/11/06,3
2897,Starlux,a001.starlux.live,2022/08/14,3
2898,Starlux,a001.starlux.mobi,2022/11/27,3
2899,Starlux,user.starlux.beauty,2022/11/20,3
2900,Starlux,user.starlux.beauty,2022/11/13,3
2901,Starlux,user.starlux.design,2022/12/04,3
2902,Starlux,user.starlux.live,2022/09/04,3
2903,Starlux,user.starlux.ltd,2022/10/20,3
2904,Starlux,user.starlux.today,2022/12/18,3
2905,Startrade,www.taiwanstartr.com,2023/01/17,3
2906,Startrade,www.taiwanstartr.com,2022/12/25,3
2907,Startrade,www.taiwanstartrpro.com,2023/03/07,3
2908,Startrade,www.taiwanstartrpros.com,2023/02/07,3
2909,Startrade,www.taiwanstartrpros1.com,2023/03/21,3
2910,Startrade,www.taiwanstartrpros1.com,2023/02/21,3
2911,Startrade,www.taiwanstartrso.com,2023/03/14,3
2912,Startrade,wwwi.taiwanstartrpros.com,2023/01/31,3
2913,Step up,stepup70.com,2022/05/29,3
2914,Step up,stepup70.com,2022/05/22,3
2915,Step up,stepup99,2022/06/19,3
2916,Step up,www.stepup11.com,2022/05/15,3
2917,Step up,www.stepup11.com,2022/05/01,3
2918,Step up,www.stepup126.com,2022/07/24,3
2919,Step up,www.stepup127.com,2022/09/25,3
2920,Step up,www.stepup127.com,2022/08/21,3
2921,Step up,www.stepup127.com,2022/08/14,3
2922,Step up,www.stepup127.com,2022/08/07,3
2923,Step up,www.stepup247.com,2022/07/31,3
2924,Step up,www.stepup366.com,2022/07/03,3
2925,Step up,www.stepup366.com,2022/04/17,3
2926,Step up,www.stepup77.com,2022/06/12,3
2927,Step up,www.stepup77.com,2022/06/05,3
2928,Step up,www.stepup80.com,2022/07/17,3
2929,Step up,www.stepup80.com,2022/07/10,3
2930,Step up,www.stepup99.com,2022/06/26,3
2931,Step up,www.stgamem.com,2022/08/28,3
2932,StoneX,stonex9.com,2022/03/20,3
2933,SunBit,www.sun-bit11.com,2022/04/17,3
2934,Swapnex,swapnex.io,2022/05/29,3
2935,Sxigma,gocted.sxigamess.com,2023/04/03,3
2936,Sxigma,gocted.sxigamess.com,2023/03/21,3
2937,Sxigma,pmoesin.sxigmae.com,2023/03/14,3
2938,Sxigma,pmoesin.sxigmae.com,2023/03/07,3
2939,Synquotes,www.synquotescrma.com,2023/03/21,3
2940,Synquotes,www.synquotescrma.com,2023/02/28,3
2941,T Max,www.lbiudfs.com,2023/03/28,3
2942,T.O.P富創電商,www.progyens.com,2023/04/03,3
2943,T.O.P富創電商,www.progynn.com,2023/03/28,3
2944,T.O.P富創電商,www.topftem.com,2023/03/21,3
2945,T.O.P富創電商,www.topftem.com,2023/03/14,3
2946,T.O.P富創電商,www.topftem.com,2023/03/07,3
2947,TACK,www.tackstt.com,2022/04/17,3
2948,TANAKA,hre.tanakaol.com,2023/04/03,3
2949,TATHRA,tathragroup.com,2022/08/28,3
2950,TCAD,www.tcadgreats.com,2022/10/31,3
2951,TCAD,www.tcadinvest.com,2022/09/25,3
2952,TCAD,www.tcadsprings.com,2022/10/16,3
2953,TCAD,www.tcadstations.com,2022/10/09,3
2954,TCAD,www.tcadvirtual.com,2022/09/18,3
2955,TCH,tch.nez9002.com,2022/02/27,3
2956,TCH,tch.nze6988.top,2022/01/23,3
2957,TDCX,lotiden.tdcxy.com,2023/03/28,3
2958,TDCX,taiwan1.tdcxy.com,2023/04/03,3
2959,TF Global,file.tfglobaltrade.com/procoin/TF_Global.apk,2022/01/23,3
2960,TF Global,file.tfglobaltrade.com/procoin/TF_Global.apk,2022/01/16,3
2961,TF Global,www.ssmapp.com/download/cwyvl,2022/01/02,3
2962,TF Global,www.tfglobaltrade.com,2022/01/09,3
2963,TFH Finance,n.tfhfinaer.com,2023/03/21,3
2964,TFH Finance,ntsufa.tfhfin.com,2023/03/14,3
2965,TFH Finance,rm1388.tfhfinsera.com,2023/04/03,3
2966,THA,tha58.net,2022/01/09,3
2967,THA,tx.jd55.net,2022/01/02,3
2968,THA,tx.king56.net,2022/01/23,3
2969,THA娛樂城,bz559.tx5588.net,2022/05/08,3
2970,THA娛樂城,tha91.tw,2023/02/21,3
2971,THA娛樂城,tx.ap733.net,2022/10/20,3
2972,THA娛樂城,tx.jb55.net,2023/03/21,3
2973,THA娛樂城,tx.king76.net,2022/07/17,3
2974,THA娛樂城,tx.tq77.net,2022/09/04,3
2975,THA娛樂城,tx.tw111.net,2022/05/29,3
2976,THA娛樂城,tx.tw111.net,2022/05/01,3
2977,THA娛樂城,tx.tw111.net,2022/03/06,3
2978,THA娛樂城,www.tbab356.com,2023/04/03,3
2979,THA娛樂城,www.weab223.com,2022/11/13,3
2980,THA娛樂城,www.win70.net,2022/09/25,3
2981,TICKMILL,tickmilltwb.xyz,2022/09/25,3
2982,TME,tmeoffical.com,2023/01/17,3
2983,TMGM,m.tmgmtws.com,2022/01/23,3
2984,TMGM,wap.tmgmextws.com,2022/04/10,3
2985,TMGM,wap.tmgmtws.cn.com,2022/03/27,3
2986,TMGM,wap.tmgmtws.cn.com,2022/02/27,3
2987,TMGM,www.tmgm-tw.com,2022/03/20,3
2988,TMX,www.cokr.cc,2022/07/31,3
2989,TMarkets,bbcoinccex.com,2023/01/31,3
2990,TMarkets,bbcoinccex.com,2023/01/17,3
2991,TMarkets,bbcoinccex.com,2023/01/10,3
2992,TODU,taiwan1.todutrade.com,2023/01/31,3
2993,TOX1,app.tox1.net,2022/06/19,3
2994,TOneTrade,www.tonemkt.com,2022/11/13,3
2995,TOneTrade,www.tonemkt.com,2022/11/06,3
2996,TOneTrade,www.tonemkt.com,2022/10/31,3
2997,TPG,www.tpgtpg.vip,2022/03/13,3
2998,TRADFI,tradfisun.com,2023/03/21,3
2999,TRADFI,www.tradfigod.com,2023/03/14,3
3000,TRADFI,www.tradfiieu.com,2023/03/07,3
3001,TRADFI,www.tradfiieu.com,2023/02/28,3
3002,TRON,khtron.com,2022/10/16,3
3003,TRON,trondfko.com,2023/02/21,3
3004,TRON,www.tronbdcz.com,2023/03/14,3
3005,TRON,www.tronbdcz.com,2023/03/07,3
3006,TRON,www.trondci.com,2023/01/03,3
3007,TRON,www.troneei.com,2022/10/20,3
3008,TRON,www.tronsdew.com,2023/02/14,3
3009,TRON,www.tronsev.com,2022/10/31,3
3010,TRON,www.tronskb.com,2022/11/13,3
3011,TR國際,www.tr9898.com,2022/04/24,3
3012,TSE,teshwbv.com,2023/02/28,3
3013,TSE,tsendim.com,2023/03/14,3
3014,TSE,tsendim.com,2023/01/17,3
3015,TSE,www.teshwbv.com,2023/01/31,3
3016,TSE,www.tseiou.com,2023/01/03,3
3017,TSE,www.tsendim.com,2023/01/10,3
3018,TSE,www.tsesiem.com,2023/02/07,3
3019,TSE,www.tseuse.com,2023/03/07,3
3020,TSE,www.tseweoi.com,2023/02/21,3
3021,TSM+,www.avatdi.com,2022/03/27,3
3022,TZ娛樂城,bac88.tz168168.com,2022/06/05,3
3023,Tangastore,www.rabihajidegreecollege.co.in,2023/02/14,3
3024,Tangastore,www.tangastore.shop,2023/02/28,3
3025,Taoshopee,www.taoshopeei.com,2022/09/25,3
3026,Tea Museum,www.hnbcjk.com,2023/04/03,3
3027,TesBene,deamed.cc,2022/01/23,3
3028,TesBene,deameg.cc,2022/02/06,3
3029,Tesco Lat,tesco-cbe.shop,2023/04/03,3
3030,Tesco Mall,ipx.ipxmall.tw,2022/04/24,3
3031,Tesco Mall,tw.qitian.info/h5,2022/11/20,3
3032,Tesco Mall,www.bcshopcool.com,2022/10/31,3
3033,Tesco Mall,www.hr6qa.fun,2022/04/17,3
3034,Tesco Mall,www.uk2jj.xyz,2022/07/17,3
3035,Tether,tetherteda.com,2022/06/12,3
3036,Tether,www.usdtseek.com,2022/10/02,3
3037,TiKi跨境電商,www.titokcarter.com,2022/08/14,3
3038,Tickmill,tickmilltml.xyz,2023/03/28,3
3039,Tickmill,tickmilltw.xyz,2022/09/11,3
3040,Tickmill,tickmilltwk.xyz,2023/01/03,3
3041,Tickmill,tickmilltwy.xyz,2022/10/02,3
3042,Tickmill,tickmilltwz.xyz,2022/10/31,3
3043,Tickmill,tickmilltwz.xyz,2022/10/16,3
3044,TikTok Mall（TikTok購物商城）,a1001.tiktkoshop.com/h5,2022/12/11,3
3045,TikTok Mall（TikTok購物商城）,a1002.tiktok-shopping.org/h5,2022/09/11,3
3046,TikTok Mall（TikTok購物商城）,n1120.tiktkoshop.com,2023/03/21,3
3047,TikTok Mall（TikTok購物商城）,www.tikmall.tw,2022/03/13,3
3048,TikTok Mall（TikTok購物商城）,www.tiktokom.com,2022/11/27,3
3049,TikTok Mall（TikTok購物商城）,www.tk1.shop,2022/10/31,3
3050,TikTok Mall（TikTok購物商城）,www.tk1.shop,2022/10/20,3
3051,TikTok Mall（TikTok購物商城）,www.tk11.shop,2022/12/18,3
3052,TikTok Mall（TikTok購物商城）,www.tk2.shop,2022/11/06,3
3053,TikTok Mall（TikTok購物商城）,www.tk3.shop,2022/10/02,3
3054,TikTok Mall（TikTok購物商城）,www.tk55.shop,2022/11/20,3
3055,TikTok Mall（TikTok購物商城）,www.tk55.shop,2022/11/13,3
3056,TikTok Mall（TikTok購物商城）,www.tk6.shop,2022/08/28,3
3057,TikTok Mall（TikTok購物商城）,www.tk99.shop,2022/12/04,3
3058,TikTok Mall（TikTok購物商城）,www.tkmall.shop,2022/12/25,3
3059,TikTok購物商城（CRMEB多商戶商城）,www.tiktokhoping.com,2022/01/16,3
3060,Tiki MALL,www.tikishop88.com,2022/10/20,3
3061,Tiki跨境電商,www.tikishopvip.com,2022/07/17,3
3062,Tiki跨境電商,www.tikishopvip.com,2022/07/03,3
3063,Tiki跨境電商,www.titok-seller.com,2022/09/04,3
3064,Tiki跨境電商,www.titokshopcart.com,2022/08/07,3
3065,Tiki跨境電商,www.ttok-titok.com,2022/09/25,3
3066,TimeX,timex.vip,2022/07/31,3
3067,Timex,m.timexplus.com,2022/12/04,3
3068,Timex,mue83x.com/jWhZe,2023/01/17,3
3069,Timex,timexpl.com,2023/01/31,3
3070,Token,www.ehutoken.com,2023/02/21,3
3071,Token,www.gvewtoken.com,2023/03/07,3
3072,Token,www.mortoken.com,2023/04/03,3
3073,Token,www.vyiptoken.com,2023/02/28,3
3074,Token,www.weettoken.com,2023/03/21,3
3075,Token,www.weettoken.com,2023/03/14,3
3076,Tokensets（T-set）,tset.app,2022/06/19,3
3077,Tokensets（T-set）,tstset.com,2022/07/03,3
3078,TopEx,www.tianzicang.com,2022/03/20,3
3079,Topiato,crm.topiatoa.com,2022/02/20,3
3080,Topiato,crm.topiatoc.com,2022/02/06,3
3081,Topiato,crm1.topiato.com,2022/03/13,3
3082,Topiato,crm1.topiato.com,2022/03/06,3
3083,Topiato,crm2.topiato.com,2022/02/27,3
3084,Topiato,crm2.topiato.com,2022/01/16,3
3085,Topiato,crm3.topiato.com,2022/02/13,3
3086,Topiato,crm4.topiato.com,2022/01/23,3
3087,Topiato,crm5.topiato.com,2022/03/20,3
3088,Topiato,www.tptoe.net,2022/04/10,3
3089,TpShop,s.tpshop1.com,2022/05/08,3
3090,Tradingview,tradingview258.top,2023/02/14,3
3091,Tradingview,tradingview666.top,2023/02/21,3
3092,Tradingview,tradingview888.top,2023/03/07,3
3093,Tradingview,tradingview888.top,2023/02/28,3
3094,Tradingview,tradingview999.top,2023/03/21,3
3095,Tradingview,tradingview999.top,2023/03/14,3
3096,Twd-Exness（Exness）,asia.exneschanges.com,2022/07/17,3
3097,Twd-Exness（Exness）,exbit161.xyz,2022/06/26,3
3098,Twd-Exness（Exness）,exn.sfoxvip.top,2022/05/29,3
3099,Twd-Exness（Exness）,exnes999.xyz,2022/05/22,3
3100,Twd-Exness（Exness）,exnes999.xyz,2022/05/15,3
3101,Twd-Exness（Exness）,exnesschange.com,2022/06/19,3
3102,Twd-Exness（Exness）,exnesschange.com,2022/06/12,3
3103,Twd-Exness（Exness）,trade.kijmoop.com,2022/02/27,3
3104,Twd-Exness（Exness）,trade.kijmoop.com,2022/02/06,3
3105,Twd-Exness（Exness）,zzlweb.top,2022/01/09,3
3106,TxCoin,www.tailait.top,2022/05/22,3
3107,TxCoin,www.txcoinn.com,2022/05/15,3
3108,TxCoin,www.txcoinn.com,2022/04/24,3
3109,Tyson Global,www.tsmarkets.co,2022/01/16,3
3110,Tyson Global,www.tysonex.com,2022/03/27,3
3111,Tyson Global,www.tysonfx.com,2022/02/06,3
3112,Tyson Global,www.tysonfx.com,2022/01/23,3
3113,Tyson Global,www.tysonmarkets.com,2022/02/27,3
3114,Tyson Global,www.tysonmkt.com,2022/02/20,3
3115,U-HO優貨,u-ho-mall.com,2023/04/03,3
3116,U-HO優貨,u-ho-store.com/shop,2023/03/21,3
3117,U-Trade,u-tradecom.vip,2022/03/06,3
3118,U-Trade,u-tradecom.vip,2022/02/27,3
3119,U-Trade,u-tradecom.vip,2022/02/20,3
3120,U-Trade,u-tradecom.vip,2022/01/16,3
3121,U-Trade,u-tradecom.vip,2022/01/09,3
3122,U-Trade,utdvip001.com,2022/05/08,3
3123,U-Trade,www.u-trade-fx.co,2022/01/02,3
3124,U-Trade,www.u-trade.com,2022/06/05,3
3125,U-Trade,www.u-trade.vip,2022/04/17,3
3126,U-Trade,www.u-trade2.tw,2022/04/24,3
3127,U-Trade,www.u-trade2.tw,2022/01/23,3
3128,U-Trade,www.u-tradecn.tw,2023/02/21,3
3129,U-Trade,www.u-tradecn.tw,2022/03/27,3
3130,U-Trade,www.u-tradecn.tw,2022/02/13,3
3131,U-Trade,www.u-tradecn.vip,2022/02/06,3
3132,U-Trade,www.u-tradevipsg.com,2022/03/13,3
3133,U-Trade,www.utprivate.net,2022/04/03,3
3134,UBS,bbb.aiubs.net,2022/01/16,3
3135,UBS,ret.jdkubs.com,2022/04/24,3
3136,UBS,wa01.ubsts.com,2022/03/06,3
3137,UBS,wa01.ubsts.com,2022/02/27,3
3138,UBS,www.aiubs.net,2022/02/13,3
3139,UBS,www.ecubs.net,2022/04/10,3
3140,UBS,www.jdkubs.com,2022/05/08,3
3141,UBS,www.ubs-ex.top,2023/03/28,3
3142,UBS,www.ubsexgo.com,2023/03/21,3
3143,UBS,www.ubsext.com,2023/02/28,3
3144,UBS,www.ubsext.com,2023/02/21,3
3145,UBS,www.ubsus.net,2022/03/20,3
3146,UBS Global,api.giceth.xyz,2022/01/23,3
3147,ULEI,www.ulei-max.com,2022/08/14,3
3148,ULEI,www.ulei-pro.com,2022/10/02,3
3149,UNI,www.trade-prouni.com,2023/03/07,3
3150,UNI,www.uni-financeplus.com,2023/01/03,3
3151,UNI,www.unipro-trademax.com,2023/04/03,3
3152,UNI,www.unitrademax.com,2023/01/31,3
3153,Uniswape（Uniswap）,dunicorn.co,2022/12/11,3
3154,Uniswape（Uniswap）,uniswap-v2.one,2022/02/27,3
3155,Uniswape（Uniswap）,uniswap.win,2022/10/02,3
3156,Uniswape（Uniswap）,uunicomi.vip,2023/02/07,3
3157,Uniswape（Uniswap）,uunicomk.vip,2022/12/25,3
3158,Uniswape（Uniswap）,uunicomll.vip,2023/01/03,3
3159,Uniswape（Uniswap）,www.uniswap.ee-com89678.xyz,2023/02/28,3
3160,United Invest（Federated Investors）,sdf.uniteinnvv.com,2022/06/19,3
3161,UnlimteGold,m.unlimtedgold.cc,2022/06/19,3
3162,UnlimteGold,m.unlimtedgold.co,2022/08/21,3
3163,UnlimteGold,www.unlimtedgold.com,2022/09/11,3
3164,Uosheng,www.uswglobals.com,2022/08/28,3
3165,Uosheng,www.uswlimited.com,2022/09/04,3
3166,Uosheng,www.uswlimited.com,2022/08/21,3
3167,Uosheng,www.uswlimited.com,2022/08/14,3
3168,VFOUN,vwhcg0l7i2.com,2022/09/18,3
3169,VMISL,www.vmallocs.com,2022/08/21,3
3170,VMISL,www.vmallocs.com,2022/08/14,3
3171,VMISL,www.vsglobals.com,2022/09/04,3
3172,VMISL,www.vsglobals.com,2022/08/07,3
3173,VOREX,vt-top.com,2022/06/26,3
3174,VOREX,vt-top.tw,2022/08/07,3
3175,VOREX,vt-vip.com,2022/10/02,3
3176,VS FX Financial,user.fxvsvip.com,2022/07/31,3
3177,VS FX Financial,user.vsfxvip.com,2022/08/07,3
3178,VS FX Financial,user.vsfxvip.com,2022/07/24,3
3179,VS FX Financial,user.vsfxvip.com,2022/07/17,3
3180,VS FX Financial,user.vsfxvip.com,2022/07/10,3
3181,VS FX Financial Limited,www.vsfxvip.com,2022/07/31,3
3182,Vacai,gbp.vacaoxt.com,2022/04/24,3
3183,Valutrade,valutrade.top,2022/09/18,3
3184,Valutrade,valutrade.top,2022/09/11,3
3185,Valutrade,valutrade.xyz,2022/09/25,3
3186,Valutrade,valutrade168.com,2022/10/16,3
3187,Valutrade,valutrade168.com,2022/10/09,3
3188,Valutrade,valutrade168.com,2022/10/02,3
3189,Vanguard Group,app.fnebbeqnca.com,2022/12/25,3
3190,Vanguard Group,www.vrkaadawbs.com,2023/01/03,3
3191,VictoriaCapital,power-vic.com,2022/10/31,3
3192,VinceraCapital,sfa.vicpur.com,2022/09/04,3
3193,VinceraCapital,sfa.viidof.com,2022/10/02,3
3194,VinceraCapital,waa.aberiu.com,2022/10/31,3
3195,VinceraCapital,waa.aberiu.com,2022/10/20,3
3196,VinceraCapital,wdd.viidof.com,2022/09/25,3
3197,VinceraCapital,wdd.viidof.com,2022/09/18,3
3198,VinceraCapital,wsd.otivv.com,2022/10/09,3
3199,Vipotor,crm.tradervipc.com,2022/05/08,3
3200,Vipotor,crm.vipctrader.com,2022/06/19,3
3201,Vipotor,crm.vipdtrader.com,2022/02/20,3
3202,Vipotor,crm.vipefx.com,2022/06/26,3
3203,Vipotor,crm.vipefx.com,2022/06/05,3
3204,Vipotor,crm.vipftrader.com,2022/01/02,3
3205,Vipotor,crm.vipotor.com.tw,2022/09/18,3
3206,Vipotor,crm1.vipotor.com,2022/02/06,3
3207,Vipotor,crm4.fx-vip.com,2022/02/13,3
3208,Vipotor,crm7.fx-vipotor.com,2022/01/16,3
3209,Vipotor,crm8.vipotorfx.com.tw,2022/01/09,3
3210,Vipotor,www.fxviptf.com,2022/03/06,3
3211,Vipotor,www.vipfxte.com,2022/04/17,3
3212,Vipotor,www.vipfxtrading.net,2022/02/27,3
3213,Vipotor,www.viphtrade.net,2022/03/20,3
3214,Vipotor,www.vipotor.com,2022/04/10,3
3215,Vipotor,www.vipotor.com,2022/01/23,3
3216,Vision Finance Group,waa.visoikc.com,2023/02/28,3
3217,Visoin Finance Group,wsd.visoikc.com,2023/03/28,3
3218,Visoin Finance Group,wsd.visoikc.com,2023/03/07,3
3219,Visoin Finance Group,wsd.visoikc.com,2023/02/28,3
3220,Voltrnow,www.voltrnow.com,2022/02/27,3
3221,Voltrnow,www.voltrnow.org,2022/02/20,3
3222,Voltrnow,www.voltrnow.org,2022/02/06,3
3223,Voltrnow,www.voltrnow.shop,2022/03/20,3
3224,Voltrnow,www.voltrnow.site,2022/03/06,3
3225,Voltrnow,www.voltrnow.top,2022/03/13,3
3226,WAVES,vsw.waves.city,2023/03/07,3
3227,WAVES,vsw.waves.city,2023/02/28,3
3228,WAVES,vsw.waves.city,2023/02/21,3
3229,WAVES,vsw.waves.directory,2023/01/03,3
3230,WAVES,vsw.waves.works,2023/03/21,3
3231,WAVES,vsw.waves.works,2023/01/17,3
3232,WBEX,app.wbexgo.com,2022/12/18,3
3233,WBEX,wbex-coin.com,2022/12/25,3
3234,WBEX,wbex-coin.com,2022/12/11,3
3235,WBEX,wbexcoins.com,2023/02/21,3
3236,WBEX,wbexcoins.com,2023/01/31,3
3237,WBEX,wbexcoins.com,2023/01/17,3
3238,WE88娛樂城,bflbkd.we888.net,2022/08/28,3
3239,WE88娛樂城,biqk.we5888.net,2022/10/09,3
3240,WE88娛樂城,oflbfw.we16888.net,2022/11/20,3
3241,WE88娛樂城,wksd.we5888.net,2022/10/02,3
3242,WE88娛樂城,www.we888.net,2022/08/21,3
3243,WEB3,a01.ecweb3.com,2022/04/17,3
3244,WEB3,a01.jecaweb.com,2022/05/29,3
3245,WEB3,web3.coinivst.com,2022/10/31,3
3246,WEB3,webdft.com,2022/12/04,3
3247,WEB3,webdft.com,2022/11/27,3
3248,WEB3,webqdat.com,2022/10/20,3
3249,WEB3,webqdat.com,2022/10/16,3
3250,WEB3,wngx2.wexfc.com,2022/06/26,3
3251,WEB3,wwe.weduoi.com,2022/09/18,3
3252,WEB3,wwe.weduoi.com,2022/09/11,3
3253,WEB3,wwe.weduoi.com,2022/09/04,3
3254,WEB3,wwgx2.wexfc.com,2022/06/19,3
3255,WEB3,wwgx2.wexfc.com,2022/06/05,3
3256,WEB3,www.webdft.com,2022/11/20,3
3257,WEB3,www.weblexs.com,2022/11/06,3
3258,WEB3,www.webswap.vip,2022/07/03,3
3259,WEB3,www.webwmk.com,2022/12/11,3
3260,WEB3,www.wecuh.com,2022/10/09,3
3261,WEB3,www.wecuh.com,2022/10/02,3
3262,WEB3,wxfix.weduoi.com,2022/08/21,3
3263,WEB3,wzaxx3.wekcit.com,2022/08/14,3
3264,WEB3,wzaxx3.wekcit.com,2022/07/31,3
3265,WEB3,wzgz2.wexfc.com,2023/01/31,3
3266,WEEX,dolo.ewweex.com,2023/01/03,3
3267,WEEX,dolo.wexxex.com,2023/03/14,3
3268,WEEX,www.exweex.com,2022/12/04,3
3269,WEEX,www.exweex.com,2022/11/20,3
3270,WEEX,www.exweex.com,2022/11/13,3
3271,WEEX,www.week-trademax.xyz,2023/02/28,3
3272,WEEX,www.week-trademax.xyz,2022/12/25,3
3273,WEEX,www.week-tradepro.com,2022/10/31,3
3274,WEEX,www.week-tradepro.com,2022/10/20,3
3275,WEEX,www.week-tradepro.xyz,2022/12/18,3
3276,WEEX,www.week-tradepro.xyz,2022/11/06,3
3277,WEEX,www.weekdefi.com,2022/10/16,3
3278,WEEX,www.weekdefi.com,2022/10/09,3
3279,WEEX,www.wexxex.com,2023/01/10,3
3280,WEGE,ocenta.wadgzh.com,2022/07/17,3
3281,WEGE,ocenta.wegeuk.com,2022/06/05,3
3282,WEGE,ocenta.wegeuk.com,2022/05/22,3
3283,WEGE,ocenta.wegeuk.com,2022/05/01,3
3284,WEGE,profession.wadgzh.com,2022/06/26,3
3285,WEGE,profession.wegeuk.com,2022/05/15,3
3286,WEGE,wealthy.wadgzh.com,2022/06/19,3
3287,WEGE,www.wegetw.com,2022/06/12,3
3288,WEGE,www.wegetw.com,2022/04/24,3
3289,WFD Coin,www.wfdcoin.top,2022/01/09,3
3290,WFD Coin,www.wfdcoin.top,2022/01/02,3
3291,WM Casino,allgame99.net,2022/10/20,3
3292,WM Casino,win66.org,2023/02/14,3
3293,WTI,add778.com,2022/09/18,3
3294,Wallet,m.ethdefie.com,2022/07/10,3
3295,Wallet,www.walletcoines.com,2022/07/17,3
3296,Wallet,www.walletdefi-max.com,2023/02/14,3
3297,Wallet,www.walletfinancepro.com,2022/11/20,3
3298,Wallet,www.walletfinancepro.com,2022/11/06,3
3299,Wallet,www.wecoinsbase.com,2022/06/12,3
